anio,periodo,delegacion_issste,tipo,citas,sexo,fecha
2019,enero a marzo,Michoacan,via telefonica trabajadores,5595,hombres,2019-03-31
2019,enero a marzo,Morelos,via telefonica trabajadores,1950,hombres,2019-03-31
2019,enero a marzo,Nayarit,via telefonica trabajadores,2033,hombres,2019-03-31
2019,enero a marzo,Nuevo Leon,via telefonica trabajadores,1518,hombres,2019-03-31
2019,enero a marzo,Oaxaca,via telefonica trabajadores,3636,hombres,2019-03-31
2019,enero a marzo,Puebla,via telefonica trabajadores,2297,hombres,2019-03-31
2019,enero a marzo,Queretaro,via telefonica trabajadores,1583,hombres,2019-03-31
2019,enero a marzo,Quintana Roo,via telefonica trabajadores,1922,hombres,2019-03-31
2019,enero a marzo,San Luis Potosi,via telefonica trabajadores,2506,hombres,2019-03-31
2019,enero a marzo,Sinaloa,via telefonica trabajadores,5466,hombres,2019-03-31
2019,enero a marzo,Sonora,via telefonica trabajadores,2624,hombres,2019-03-31
2019,enero a marzo,Tabasco,via telefonica trabajadores,1360,hombres,2019-03-31
2019,enero a marzo,Tamaulipas,via telefonica trabajadores,4334,hombres,2019-03-31
2019,enero a marzo,Tlaxcala,via telefonica trabajadores,1714,hombres,2019-03-31
2019,enero a marzo,Veracruz,via telefonica trabajadores,5263,hombres,2019-03-31
2019,enero a marzo,Yucatan,via telefonica trabajadores,2182,hombres,2019-03-31
2019,enero a marzo,Zacatecas,via telefonica trabajadores,1795,hombres,2019-03-31
2019,enero a marzo,Zona Norte,via telefonica trabajadores,9859,hombres,2019-03-31
2019,enero a marzo,Zona Oriente,via telefonica trabajadores,8358,hombres,2019-03-31
2019,enero a marzo,Zona Poniente,via telefonica trabajadores,6522,hombres,2019-03-31
2019,enero a marzo,Zona Sur,via telefonica trabajadores,10125,hombres,2019-03-31
2019,abril a junio,Aguascalientes,via telefonica trabajadores,1624,hombres,2019-06-30
2019,abril a junio,Baja California Norte,via telefonica trabajadores,2476,hombres,2019-06-30
2019,abril a junio,Baja California Sur,via telefonica trabajadores,5039,hombres,2019-06-30
2019,abril a junio,Campeche,via telefonica trabajadores,1146,hombres,2019-06-30
2019,abril a junio,Chiapas,via telefonica trabajadores,4238,hombres,2019-06-30
2019,abril a junio,Chihuahua,via telefonica trabajadores,2404,hombres,2019-06-30
2019,abril a junio,Coahuila,via telefonica trabajadores,4237,hombres,2019-06-30
2019,abril a junio,Colima,via telefonica trabajadores,784,hombres,2019-06-30
2019,abril a junio,Durango,via telefonica trabajadores,4961,hombres,2019-06-30
2019,abril a junio,Estado De Mexico,via telefonica trabajadores,10577,hombres,2019-06-30
2019,abril a junio,Guanajuato,via telefonica trabajadores,6253,hombres,2019-06-30
2019,abril a junio,Guerrero,via telefonica trabajadores,4147,hombres,2019-06-30
2019,abril a junio,Hidalgo,via telefonica trabajadores,2356,hombres,2019-06-30
2019,abril a junio,Jalisco,via telefonica trabajadores,2685,hombres,2019-06-30
2019,abril a junio,Michoacan,via telefonica trabajadores,5359,hombres,2019-06-30
2019,abril a junio,Morelos,via telefonica trabajadores,1993,hombres,2019-06-30
2019,abril a junio,Nayarit,via telefonica trabajadores,1857,hombres,2019-06-30
2019,abril a junio,Nuevo León,via telefonica trabajadores,1446,hombres,2019-06-30
2019,abril a junio,Oaxaca,via telefonica trabajadores,3683,hombres,2019-06-30
2019,abril a junio,Puebla,via telefonica trabajadores,2012,hombres,2019-06-30
2019,abril a junio,Queretaro,via telefonica trabajadores,1343,hombres,2019-06-30
2019,abril a junio,Quintana Roo,via telefonica trabajadores,1877,hombres,2019-06-30
2019,abril a junio,San Luis Potosí,via telefonica trabajadores,2368,hombres,2019-06-30
2019,abril a junio,Sinaloa,via telefonica trabajadores,5463,hombres,2019-06-30
2019,abril a junio,Sonora,via telefonica trabajadores,2472,hombres,2019-06-30
2019,abril a junio,Tabasco,via telefonica trabajadores,1265,hombres,2019-06-30
2019,abril a junio,Tamaulipas,via telefonica trabajadores,4020,hombres,2019-06-30
2019,abril a junio,Tlaxcala,via telefonica trabajadores,1614,hombres,2019-06-30
2019,abril a junio,Veracruz,via telefonica trabajadores,4921,hombres,2019-06-30
2019,abril a junio,Yucatán,via telefonica trabajadores,2197,hombres,2019-06-30
2019,abril a junio,Zacatecas,via telefonica trabajadores,1578,hombres,2019-06-30
2019,abril a junio,Zona Norte,via telefonica trabajadores,9101,hombres,2019-06-30
2019,abril a junio,Zona Oriente,via telefonica trabajadores,8484,hombres,2019-06-30
2019,abril a junio,Zona Poniente,via telefonica trabajadores,6075,hombres,2019-06-30
2019,abril a junio,Zona Sur,via telefonica trabajadores,9434,hombres,2019-06-30
2019,julio a septiembre,Aguascalientes,via telefonica trabajadores,1732,hombres,2019-09-30
2019,julio a septiembre,Baja California Norte,via telefonica trabajadores,2500,hombres,2019-09-30
2019,julio a septiembre,Baja California Sur,via telefonica trabajadores,4839,hombres,2019-09-30
2019,julio a septiembre,Campeche,via telefonica trabajadores,1257,hombres,2019-09-30
2019,julio a septiembre,Chiapas,via telefonica trabajadores,4689,hombres,2019-09-30
2019,julio a septiembre,Chihuahua,via telefonica trabajadores,2501,hombres,2019-09-30
2019,julio a septiembre,Coahuila,via telefonica trabajadores,4560,hombres,2019-09-30
2019,julio a septiembre,Colima,via telefonica trabajadores,945,hombres,2019-09-30
2019,julio a septiembre,Durango,via telefonica trabajadores,5384,hombres,2019-09-30
2019,julio a septiembre,Estado De Mexico,via telefonica trabajadores,11081,hombres,2019-09-30
2019,julio a septiembre,Guanajuato,via telefonica trabajadores,6368,hombres,2019-09-30
2019,julio a septiembre,Guerrero,via telefonica trabajadores,4453,hombres,2019-09-30
2019,julio a septiembre,Hidalgo,via telefonica trabajadores,2550,hombres,2019-09-30
2019,julio a septiembre,Jalisco,via telefonica trabajadores,2932,hombres,2019-09-30
2019,julio a septiembre,Michoacan,via telefonica trabajadores,5857,hombres,2019-09-30
2019,julio a septiembre,Morelos,via telefonica trabajadores,2071,hombres,2019-09-30
2019,julio a septiembre,Nayarit,via telefonica trabajadores,1922,hombres,2019-09-30
2019,julio a septiembre,Nuevo León,via telefonica trabajadores,1420,hombres,2019-09-30
2019,julio a septiembre,Oaxaca,via telefonica trabajadores,3854,hombres,2019-09-30
2019,julio a septiembre,Puebla,via telefonica trabajadores,2216,hombres,2019-09-30
2019,julio a septiembre,Queretaro,via telefonica trabajadores,1212,hombres,2019-09-30
2019,julio a septiembre,Quintana Roo,via telefonica trabajadores,1905,hombres,2019-09-30
2019,julio a septiembre,San Luis Potosí,via telefonica trabajadores,2515,hombres,2019-09-30
2019,julio a septiembre,Sinaloa,via telefonica trabajadores,5261,hombres,2019-09-30
2019,julio a septiembre,Sonora,via telefonica trabajadores,2638,hombres,2019-09-30
2019,julio a septiembre,Tabasco,via telefonica trabajadores,1318,hombres,2019-09-30
2019,julio a septiembre,Tamaulipas,via telefonica trabajadores,4495,hombres,2019-09-30
2019,julio a septiembre,Tlaxcala,via telefonica trabajadores,1771,hombres,2019-09-30
2019,julio a septiembre,Veracruz,via telefonica trabajadores,5042,hombres,2019-09-30
2019,julio a septiembre,Yucatán,via telefonica trabajadores,2313,hombres,2019-09-30
2019,julio a septiembre,Zacatecas,via telefonica trabajadores,1634,hombres,2019-09-30
2019,julio a septiembre,Zona Norte,via telefonica trabajadores,9683,hombres,2019-09-30
2019,julio a septiembre,Zona Oriente,via telefonica trabajadores,8708,hombres,2019-09-30
2019,julio a septiembre,Zona Poniente,via telefonica trabajadores,6791,hombres,2019-09-30
2019,julio a septiembre,Zona Sur,via telefonica trabajadores,9826,hombres,2019-09-30
2019,octubre a diciembre,Aguascalientes,via telefonica trabajadores,1733,hombres,2019-12-31
2019,octubre a diciembre,Baja California,via telefonica trabajadores,2491,hombres,2019-12-31
2019,octubre a diciembre,Baja California Sur,via telefonica trabajadores,4822,hombres,2019-12-31
2019,octubre a diciembre,Campeche,via telefonica trabajadores,1257,hombres,2019-12-31
2019,octubre a diciembre,Chiapas,via telefonica trabajadores,4680,hombres,2019-12-31
2019,octubre a diciembre,Chihuahua,via telefonica trabajadores,2491,hombres,2019-12-31
2019,octubre a diciembre,Coahuila,via telefonica trabajadores,4550,hombres,2019-12-31
2019,octubre a diciembre,Colima,via telefonica trabajadores,945,hombres,2019-12-31
2019,octubre a diciembre,Durango,via telefonica trabajadores,5365,hombres,2019-12-31
2019,octubre a diciembre,Estado De Mexico,via telefonica trabajadores,11057,hombres,2019-12-31
2019,octubre a diciembre,Guanajuato,via telefonica trabajadores,6353,hombres,2019-12-31
2019,octubre a diciembre,Guerrero,via telefonica trabajadores,4443,hombres,2019-12-31
2019,octubre a diciembre,Hidalgo,via telefonica trabajadores,2539,hombres,2019-12-31
2019,octubre a diciembre,Jalisco,via telefonica trabajadores,2917,hombres,2019-12-31
2019,octubre a diciembre,Michoacan,via telefonica trabajadores,5822,hombres,2019-12-31
2019,octubre a diciembre,Morelos,via telefonica trabajadores,2067,hombres,2019-12-31
2019,octubre a diciembre,Nayarit,via telefonica trabajadores,1911,hombres,2019-12-31
2019,octubre a diciembre,Nuevo León,via telefonica trabajadores,1415,hombres,2019-12-31
2019,octubre a diciembre,Oaxaca,via telefonica trabajadores,3841,hombres,2019-12-31
2019,octubre a diciembre,Puebla,via telefonica trabajadores,2200,hombres,2019-12-31
2019,octubre a diciembre,Queretaro,via telefonica trabajadores,1205,hombres,2019-12-31
2019,octubre a diciembre,Quintana Roo,via telefonica trabajadores,1900,hombres,2019-12-31
2019,octubre a diciembre,San Luis Potosí,via telefonica trabajadores,2501,hombres,2019-12-31
2019,octubre a diciembre,Sinaloa,via telefonica trabajadores,5229,hombres,2019-12-31
2019,octubre a diciembre,Sonora,via telefonica trabajadores,2622,hombres,2019-12-31
2019,octubre a diciembre,Tabasco,via telefonica trabajadores,1314,hombres,2019-12-31
2019,octubre a diciembre,Tamaulipas,via telefonica trabajadores,4484,hombres,2019-12-31
2019,octubre a diciembre,Tlaxcala,via telefonica trabajadores,1771,hombres,2019-12-31
2019,octubre a diciembre,Veracruz,via telefonica trabajadores,5028,hombres,2019-12-31
2019,octubre a diciembre,Yucatán,via telefonica trabajadores,2309,hombres,2019-12-31
2019,octubre a diciembre,Zacatecas,via telefonica trabajadores,1629,hombres,2019-12-31
2019,octubre a diciembre,Zona Norte,via telefonica trabajadores,9659,hombres,2019-12-31
2019,octubre a diciembre,Zona Oriente,via telefonica trabajadores,8685,hombres,2019-12-31
2019,octubre a diciembre,Zona Poniente,via telefonica trabajadores,6775,hombres,2019-12-31
2019,octubre a diciembre,Zona Sur,via telefonica trabajadores,9800,hombres,2019-12-31
2020,enero a marzo,Aguascalientes,via telefonica trabajadores,803,hombres,2020-03-31
2020,enero a marzo,Baja California,via telefonica trabajadores,2305,hombres,2020-03-31
2020,enero a marzo,Baja California Sur,via telefonica trabajadores,3848,hombres,2020-03-31
2020,enero a marzo,Campeche,via telefonica trabajadores,1225,hombres,2020-03-31
2020,enero a marzo,Chiapas,via telefonica trabajadores,3900,hombres,2020-03-31
2020,enero a marzo,Chihuahua,via telefonica trabajadores,1728,hombres,2020-03-31
2020,enero a marzo,Coahuila,via telefonica trabajadores,3906,hombres,2020-03-31
2020,enero a marzo,Colima,via telefonica trabajadores,747,hombres,2020-03-31
2020,enero a marzo,Durango,via telefonica trabajadores,4240,hombres,2020-03-31
2020,enero a marzo,Estado De Mexico,via telefonica trabajadores,5661,hombres,2020-03-31
2020,enero a marzo,Guanajuato,via telefonica trabajadores,5094,hombres,2020-03-31
2020,enero a marzo,Guerrero,via telefonica trabajadores,4438,hombres,2020-03-31
2020,enero a marzo,Hidalgo,via telefonica trabajadores,2019,hombres,2020-03-31
2020,enero a marzo,Jalisco,via telefonica trabajadores,2212,hombres,2020-03-31
2020,enero a marzo,Michoacan,via telefonica trabajadores,5453,hombres,2020-03-31
2020,enero a marzo,Morelos,via telefonica trabajadores,2066,hombres,2020-03-31
2020,enero a marzo,Nayarit,via telefonica trabajadores,1992,hombres,2020-03-31
2020,enero a marzo,Nuevo León,via telefonica trabajadores,1792,hombres,2020-03-31
2020,enero a marzo,Oaxaca,via telefonica trabajadores,2829,hombres,2020-03-31
2020,enero a marzo,Puebla,via telefonica trabajadores,1847,hombres,2020-03-31
2020,enero a marzo,Queretaro,via telefonica trabajadores,949,hombres,2020-03-31
2020,enero a marzo,Quintana Roo,via telefonica trabajadores,1546,hombres,2020-03-31
2020,enero a marzo,San Luis Potosí,via telefonica trabajadores,1995,hombres,2020-03-31
2020,enero a marzo,Sinaloa,via telefonica trabajadores,5039,hombres,2020-03-31
2020,enero a marzo,Sonora,via telefonica trabajadores,2568,hombres,2020-03-31
2020,enero a marzo,Tabasco,via telefonica trabajadores,1191,hombres,2020-03-31
2020,enero a marzo,Tamaulipas,via telefonica trabajadores,4397,hombres,2020-03-31
2020,enero a marzo,Tlaxcala,via telefonica trabajadores,1488,hombres,2020-03-31
2020,enero a marzo,Veracruz,via telefonica trabajadores,4464,hombres,2020-03-31
2020,enero a marzo,Yucatán,via telefonica trabajadores,2140,hombres,2020-03-31
2020,enero a marzo,Zacatecas,via telefonica trabajadores,1644,hombres,2020-03-31
2020,enero a marzo,Zona Norte,via telefonica trabajadores,5786,hombres,2020-03-31
2020,enero a marzo,Zona Oriente,via telefonica trabajadores,6561,hombres,2020-03-31
2020,enero a marzo,Zona Poniente,via telefonica trabajadores,4978,hombres,2020-03-31
2020,enero a marzo,Zona Sur,via telefonica trabajadores,5811,hombres,2020-03-31
2020,abril a junio,Aguascalientes,via telefonica trabajadores,205,hombres,2020-06-30
2020,abril a junio,Baja California,via telefonica trabajadores,989,hombres,2020-06-30
2020,abril a junio,Baja California Sur,via telefonica trabajadores,1248,hombres,2020-06-30
2020,abril a junio,Campeche,via telefonica trabajadores,883,hombres,2020-06-30
2020,abril a junio,Chiapas,via telefonica trabajadores,1067,hombres,2020-06-30
2020,abril a junio,Chihuahua,via telefonica trabajadores,1115,hombres,2020-06-30
2020,abril a junio,Coahuila,via telefonica trabajadores,1268,hombres,2020-06-30
2020,abril a junio,Colima,via telefonica trabajadores,177,hombres,2020-06-30
2020,abril a junio,Durango,via telefonica trabajadores,1012,hombres,2020-06-30
2020,abril a junio,Estado De Mexico,via telefonica trabajadores,460,hombres,2020-06-30
2020,abril a junio,Guanajuato,via telefonica trabajadores,776,hombres,2020-06-30
2020,abril a junio,Guerrero,via telefonica trabajadores,772,hombres,2020-06-30
2020,abril a junio,Hidalgo,via telefonica trabajadores,767,hombres,2020-06-30
2020,abril a junio,Jalisco,via telefonica trabajadores,344,hombres,2020-06-30
2020,abril a junio,Michoacan,via telefonica trabajadores,1435,hombres,2020-06-30
2020,abril a junio,Morelos,via telefonica trabajadores,466,hombres,2020-06-30
2020,abril a junio,Nayarit,via telefonica trabajadores,385,hombres,2020-06-30
2020,abril a junio,Nuevo León,via telefonica trabajadores,480,hombres,2020-06-30
2020,abril a junio,Oaxaca,via telefonica trabajadores,535,hombres,2020-06-30
2020,abril a junio,Puebla,via telefonica trabajadores,753,hombres,2020-06-30
2020,abril a junio,Queretaro,via telefonica trabajadores,336,hombres,2020-06-30
2020,abril a junio,Quintana Roo,via telefonica trabajadores,182,hombres,2020-06-30
2020,abril a junio,San Luis Potosí,via telefonica trabajadores,853,hombres,2020-06-30
2020,abril a junio,Sinaloa,via telefonica trabajadores,1241,hombres,2020-06-30
2020,abril a junio,Sonora,via telefonica trabajadores,955,hombres,2020-06-30
2020,abril a junio,Tabasco,via telefonica trabajadores,218,hombres,2020-06-30
2020,abril a junio,Tamaulipas,via telefonica trabajadores,717,hombres,2020-06-30
2020,abril a junio,Tlaxcala,via telefonica trabajadores,798,hombres,2020-06-30
2020,abril a junio,Veracruz,via telefonica trabajadores,863,hombres,2020-06-30
2020,abril a junio,Yucatán,via telefonica trabajadores,1001,hombres,2020-06-30
2020,abril a junio,Zacatecas,via telefonica trabajadores,339,hombres,2020-06-30
2020,abril a junio,Zona Norte,via telefonica trabajadores,434,hombres,2020-06-30
2020,abril a junio,Zona Oriente,via telefonica trabajadores,558,hombres,2020-06-30
2020,abril a junio,Zona Poniente,via telefonica trabajadores,755,hombres,2020-06-30
2020,abril a junio,Zona Sur,via telefonica trabajadores,312,hombres,2020-06-30
2020,julio a septiembre,Aguascalientes,via telefonica trabajadores,477,hombres,2020-09-30
2020,julio a septiembre,Baja California,via telefonica trabajadores,866,hombres,2020-09-30
2020,julio a septiembre,Baja California Sur,via telefonica trabajadores,1447,hombres,2020-09-30
2020,julio a septiembre,Campeche,via telefonica trabajadores,786,hombres,2020-09-30
2020,julio a septiembre,Chiapas,via telefonica trabajadores,1004,hombres,2020-09-30
2020,julio a septiembre,Chihuahua,via telefonica trabajadores,1006,hombres,2020-09-30
2020,julio a septiembre,Coahuila,via telefonica trabajadores,1157,hombres,2020-09-30
2020,julio a septiembre,Colima,via telefonica trabajadores,155,hombres,2020-09-30
2020,julio a septiembre,Durango,via telefonica trabajadores,810,hombres,2020-09-30
